#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Spectrum 2
#DATE        : 25-FEB-2015
#TIME        : 15:11
#OWNER       : 
#NPOINTS     : 4096.0
#NCOLUMNS    : 1.0
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0025
#OFFSET      : -0.1
#SIGNALTYPE  : EDS
#CHOFFSET    : 40.0
#LIVETIME    : 120.0
#REALTIME    : 153.558502197
#BEAMKV      : 10.0
#MAGCAM      : 300000.0
#XTILTSTGE   : 0.0
#AZIMANGLE   : 0.0
#ELEVANGLE   : 40.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTPT   : 5
##OXINSTSTROB: 38.68
##OXINSTELEMS: 6,8,11,13,14,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 13, 1.487, Al
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
0.42000, 541.0
0.42250, 477.0
0.42500, 529.0
0.42750, 561.0
0.43000, 605.0
0.43250, 692.0
0.43500, 717.0
0.43750, 796.0
0.44000, 903.0
0.44250, 969.0
0.44500, 1108.0
0.44750, 1277.0
0.45000, 1354.0
0.45250, 1548.0
0.45500, 1800.0
0.45750, 1968.0
0.46000, 2389.0
0.46250, 2711.0
0.46500, 3070.0
0.46750, 3509.0
0.47000, 4011.0
0.47250, 4613.0
0.47500, 5283.0
0.47750, 6076.0
0.48000, 6842.0
0.48250, 7919.0
0.48500, 8910.0
0.48750, 10067.0
0.49000, 11097.0
0.49250, 12479.0
0.49500, 13834.0
0.49750, 15210.0
0.50000, 16343.0
0.50250, 17939.0
0.50500, 18830.0
0.50750, 20074.0
0.51000, 21502.0
0.51250, 22365.0
0.51500, 23013.0
0.51750, 23771.0
0.52000, 23553.0
0.52250, 23783.0
0.52500, 23311.0
0.52750, 23081.0
0.53000, 22301.0
0.53250, 21191.0
0.53500, 20022.0
0.53750, 18785.0
0.54000, 17412.0
0.54250, 15964.0
0.54500, 14335.0
0.54750, 13004.0
0.55000, 11500.0
0.55250, 10009.0
0.55500, 8739.0
0.55750, 7452.0
0.56000, 6377.0
0.56250, 5225.0
0.56500, 4432.0
0.56750, 3656.0
0.57000, 2888.0
0.57250, 2381.0
0.57500, 1880.0
0.57750, 1489.0
0.58000, 1182.0
0.58250, 949.0
0.58500, 776.0
0.58750, 628.0
0.59000, 475.0
0.59250, 471.0
0.59500, 328.0
0.59750, 302.0
0.60000, 269.0
0.60250, 250.0
0.60500, 240.0
0.60750, 262.0
0.61000, 230.0
0.61250, 205.0
0.61500, 224.0
0.61750, 227.0
0.62000, 196.0
0.62250, 205.0
0.62500, 233.0
0.62750, 210.0
0.63000, 192.0
0.63250, 218.0
0.63500, 226.0
0.63750, 223.0
0.64000, 252.0
0.64250, 222.0
0.64500, 234.0
0.64750, 212.0
0.65000, 226.0
0.65250, 259.0
0.65500, 279.0
0.65750, 273.0
0.66000, 266.0
0.66250, 271.0
0.66500, 269.0
0.66750, 252.0
0.67000, 238.0
0.67250, 266.0
0.67500, 287.0
0.67750, 284.0
0.68000, 302.0
0.68250, 330.0
0.68500, 289.0
0.68750, 316.0
0.69000, 317.0
0.69250, 312.0
0.69500, 285.0
0.69750, 348.0
0.70000, 305.0
0.70250, 316.0
0.70500, 306.0
0.70750, 323.0
0.71000, 337.0
0.71250, 364.0
0.71500, 344.0
0.71750, 318.0
0.72000, 310.0
0.72250, 324.0
0.72500, 339.0
0.72750, 317.0
0.73000, 325.0
0.73250, 340.0
0.73500, 320.0
0.73750, 311.0
0.74000, 319.0
0.74250, 295.0
0.74500, 291.0
0.74750, 320.0
0.75000, 313.0
0.75250, 285.0
0.75500, 300.0
0.75750, 336.0
0.76000, 323.0
0.76250, 328.0
0.76500, 325.0
0.76750, 316.0
0.77000, 316.0
0.77250, 301.0
0.77500, 331.0
0.77750, 320.0
0.78000, 304.0
0.78250, 333.0
0.78500, 344.0
0.78750, 359.0
0.79000, 332.0
0.79250, 332.0
0.79500, 323.0
0.79750, 321.0
0.80000, 322.0
